file_path,caption
../datalake/PASTIS24/pickle24x24/40535_17.pickle,"The image displays the crop of grapevine with an estimated surface of 21000 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40187_12.pickle,"The crop of can be seen in the image meadow with a coverage of approximately 12000 m2, soft winter wheat covering an area close to 9700 m2, corn with a dimension close to 12200 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20016_24.pickle,"The image shows a cultivated area of soft winter wheat representing an area of around 7500 m2, winter durum wheat with a dimension close to 13300 m2, fruits,  vegetables, flowers with an estimated surface of 10400 m2, orchard with an approximate area of 100 m2, sorghum covering about 400 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30719_16.pickle,No visible crops appear in the analyzed image.
../datalake/PASTIS24/pickle24x24/10159_11.pickle,"In the image, the cultivated area corresponds to soft winter wheat representing an area of around 20200 m2, corn occupying around 27100 m2, winter barley with an approximate area of 10300 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20404_3.pickle,"This land shows the presence of the crop of grapevine covering an area close to 1600 m2, orchard with a coverage of approximately 46300 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20541_16.pickle,"The image shows the presence of meadow with an estimated size of 9500 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10287_21.pickle,"The image shows the presence of meadow occupying around 4600 m2, corn covering about 7600 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20049_17.pickle,"The crop appearing in the image is spring barley covering about 1100 m2, grapevine with an approximate area of 27900 m2, winter durum wheat with an estimated size of 3000 m2, leguminous fodder covering an area close to 2300 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10356_21.pickle,"A crop of can be identified in the image meadow with an estimated surface of 48000 m2, soft winter wheat with an approximate area of 1700 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20491_18.pickle,"This land shows the presence of the crop of spring barley covering about 900 m2, grapevine spanning approximately 42200 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20110_7.pickle,"The image shows a cultivated area of sunflower covering about 4600 m2, fruits,  vegetables, flowers with a coverage of approximately 19200 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10498_17.pickle,"The crop appearing in the image is meadow with a coverage of approximately 34600 m2, corn with an estimated size of 19900 m2, leguminous fodder covering about 1300 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10287_23.pickle,"The crop appearing in the image is meadow with a dimension close to 11400 m2, corn with a dimension close to 7000 m2, winter barley with an approximate area of 13800 m2, spring barley with an estimated surface of 21100 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30705_3.pickle,"The image reflects the crop of meadow with an estimated size of 31900 m2, corn with a dimension close to 16400 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30347_12.pickle,"This area has been identified with the crop of winter barley covering about 10600 m2, soybeans covering about 45700 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10123_7.pickle,"The image highlights the crop of meadow with an approximate area of 38200 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30587_24.pickle,"The crop appearing in the image is meadow spanning approximately 10900 m2, corn occupying around 15000 m2, winter triticale with an estimated size of 700 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40110_3.pickle,"In the image, the cultivated area corresponds to soft winter wheat with a dimension close to 5600 m2, corn with a coverage of approximately 41500 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30238_18.pickle,"A crop of can be identified in the image winter barley with a dimension close to 44300 m2, soybeans occupying around 13100 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40428_4.pickle,"The image highlights the crop of meadow representing an area of around 300 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10504_3.pickle,"The image shows a cultivated area of meadow with an estimated size of 55300 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10365_20.pickle,"A cultivated area with can be observed meadow with an estimated surface of 300 m2, corn representing an area of around 9300 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30714_17.pickle,"The image shows the presence of meadow with an approximate area of 1800 m2, leguminous fodder with a dimension close to 1000 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20578_5.pickle,"This land shows the presence of the crop of sunflower occupying around 8800 m2, winter durum wheat occupying around 8100 m2, leguminous fodder covering an area close to 19400 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10159_0.pickle,"A crop of can be identified in the image soft winter wheat covering an area close to 31500 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40036_12.pickle,"The image represents a cultivated area of soft winter wheat with an approximate area of 800 m2, corn covering about 38600 m2, beet with an approximate area of 1500 m2, fruits,  vegetables, flowers with an estimated surface of 14300 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10165_4.pickle,"This area has been identified with the crop of corn with a dimension close to 32000 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40064_3.pickle,No cultivated land was detected in this area.
../datalake/PASTIS24/pickle24x24/30444_9.pickle,"This area has been identified with the crop of soft winter wheat with a coverage of approximately 39800 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10049_4.pickle,"The image shows a cultivated area of meadow covering about 20000 m2, mixed cereal with an estimated surface of 18700 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30188_2.pickle,"The image displays the crop of meadow representing an area of around 25200 m2, corn with a coverage of approximately 18000 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30568_7.pickle,"The crop of is visible in the image meadow with an estimated size of 11100 m2, corn with an estimated surface of 36700 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30039_21.pickle,"The image highlights the crop of meadow representing an area of around 5300 m2, corn with an estimated size of 41000 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20102_7.pickle,"The image represents a cultivated area of leguminous fodder with a coverage of approximately 6600 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20606_15.pickle,No crops were identified in the image.
../datalake/PASTIS24/pickle24x24/20420_14.pickle,"The image reveals a crop of sunflower with an estimated size of 8200 m2, grapevine covering an area close to 20800 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40224_20.pickle,"This land shows the presence of the crop of corn with an estimated size of 39700 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30575_11.pickle,"The image reveals a crop of meadow with a dimension close to 48400 m2, corn representing an area of around 8600 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
